Reference ID,Formula,Microstructure,Processing Method,Calculated Density (g/cm³),Yield Strength (MPa),Strength-to-Weight Ratio (MPa·cm³/g),Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr
68,Al1 Nb1 Ti1 V1 Zr0.25,B2+Sec.,ANNEAL,5.6,1360.0,242.85714285714286,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,0.0,0.0,0.0,0.059
68,Al1 Nb1 Ti1 V1 Zr0.5,B2+Laves+Sec.,ANNEAL,5.6,1485.0,265.17857142857144,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.0,0.111
68,Al0.667 Nb0.667 Ti0.667 V0.667 Zr1,B2+Laves+Sec.,ANNEAL,5.8,1535.0,264.65517241379314,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.273
70,Cr1 Hf1 Nb1 Ti1 Zr1,BCC+Laves,ANNEAL,8.2,1457.0,177.6829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
70,Cr1 Hf1 Nb1 Ti1 Zr1,BCC+Laves,ANNEAL,8.2,1420.0,173.1707317073171,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
70,Cr1 Hf1 Nb1 Ti1 Zr1,BCC+Laves,ANNEAL,8.2,1328.0,161.95121951219514,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
70,Cr1 Hf1 Nb1 Ti1 Zr1,BCC+Laves,ANNEAL,8.2,1322.0,161.21951219512198,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
70,Cr1 Hf1 Nb1 Ti1 Zr1,BCC+Laves,CAST,8.2,1375.0,167.6829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
70,Hf1 Nb1 Ti1 V1 Zr1,BCC+Laves,ANNEAL,8.1,1157.0,142.83950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
70,Hf1 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,8.1,1253.0,154.69135802469137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
70,Hf1 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,8.1,1140.0,140.74074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
70,Hf1 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,8.1,1120.0,138.27160493827162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
70,Hf1 Nb1 Ti1 V1 Zr1,BCC+Laves,CAST,8.1,1170.0,144.44444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
71,Cr1 Ta1 Ti0.17 V1 W1,BCC+Laves,POWDER,12.6,2034.0,161.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.041,0.24,0.24,0.0,0.0,0.0
71,Cr1 Ta1 Ti0.3 V1 W1,BCC+Laves,POWDER,12.3,2050.0,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.07,0.233,0.233,0.0,0.0,0.0
71,Cr1 Ta1 V1 W1,BCC+Laves,POWDER,13.0,2327.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
72,Hf0.26 Nb1 Ta1 Ti0.578 Zr0.416,BCC,CAST,10.4,845.0,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.178,0.0,0.0,0.0,0.0,0.128
73,Hf0.5 Mo0.5 Nb1 Si0.1 Ti1 Zr1,BCC+Sec.,CAST,7.7,1350.0,175.32467532467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.122,0.244,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.244
73,Hf0.5 Mo0.5 Nb1 Si0.3 Ti1 Zr1,BCC+Sec.,CAST,7.5,1370.0,182.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.116,0.233,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.233
73,Hf0.5 Mo0.5 Nb1 Si0.5 Ti1 Zr1,BCC+Sec.,CAST,7.2,1600.0,222.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.222
73,Hf0.5 Mo0.5 Nb1 Si0.7 Ti1 Zr1,BCC+Sec.,CAST,7.0,1550.0,221.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.106,0.213,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.213
73,Hf0.5 Mo0.5 Nb1 Si0.9 Ti1 Zr1,BCC+Sec.,CAST,6.8,1650.0,242.64705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.102,0.204,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.204
73,Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC+Sec.,CAST,7.9,1150.0,145.56962025316454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,8.4,1150.0,136.9047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.25
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,8.4,1100.0,130.95238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.25
74,Hf0.5 Nb0.667 Ta0.333 Ti1 Zr0.833,BCC,WROUGHT,8.4,890.0,105.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.25
75,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,8.5,1617.0,190.23529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.116,0.233,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.233,0.116,0.0,0.0,0.0,0.0
75,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,8.2,1787.0,217.9268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.222,0.111,0.0,0.0,0.0,0.0
75,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,7.9,2134.0,270.126582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.106,0.213,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.213,0.106,0.0,0.0,0.0,0.0
75,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,9.0,1260.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0
77,Al0.25 Nb1 Ta1 Ti1 Zr1,BCC+B2,OTHER,8.6,1745.0,202.90697674418607,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,0.0,0.0,0.0,0.0,0.235
77,Al0.5 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,7.6,2350.0,309.2105263157895,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.222,0.0,0.0,0.0,0.0,0.222
77,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+B2,OTHER,7.1,2197.0,309.4366197183099,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2
77,Al1 Nb1 Ta0.5 Ti1 Zr0.5,B2,OTHER,6.9,1352.0,195.94202898550725,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,ANNEAL,7.5,1483.0,197.73333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.182
78,Hf1 Nb1 Si0.5 Ti1 V1 Zr1,BCC+Laves+Sec.,CAST,7.5,1540.0,205.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.182
83,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,9.9,905.0,91.41414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
84,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,9.9,890.0,89.8989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
86,Al0.2 Mo1 Ta1 Ti1 V1,BCC,CAST,9.3,1021.0,109.78494623655914,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.238,0.0,0.0,0.0,0.0
86,Al0.6 Mo1 Ta1 Ti1 V1,BCC,CAST,8.7,962.0,110.57471264367817,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.217,0.217,0.0,0.0,0.0,0.0
86,Mo1 Ta1 Ti1 V1,BCC,CAST,9.6,1221.0,127.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,11.1,2310.0,208.10810810810813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,11.1,2100.0,189.1891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,11.1,2020.0,181.981981981982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
87,Hf1 Nb1 Ta1 Zr1,BCC+HCP,ANNEAL,11.1,1950.0,175.67567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
87,Hf1 Nb1 Ta1 Zr1,BCC,CAST,11.1,1315.0,118.46846846846847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
89,Mo1 Nb1 Ta1 Ti0.25 W1,BCC,CAST,13.1,1109.0,84.65648854961832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.059,0.0,0.235,0.0,0.0,0.0
89,Mo1 Nb1 Ta1 Ti0.5 W1,BCC,CAST,12.6,1211.0,96.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.111,0.0,0.222,0.0,0.0,0.0
89,Mo1 Nb1 Ta1 Ti0.75 W1,BCC,CAST,12.2,1304.0,106.88524590163935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.158,0.0,0.211,0.0,0.0,0.0
89,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,11.8,1455.0,123.3050847457627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0
89,Mo1 Nb1 Ta1 W1,BCC,CAST,13.7,996.0,72.7007299270073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
90,Mo1 Nb1 Ta1 Ti1 V1,BCC,CAST,9.4,1400.0,148.93617021276594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0
91,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,11.0,1515.0,137.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.167,0.167,0.0,0.0,0.0
91,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,11.8,1343.0,113.8135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0
92,Mo1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,CAST,9.1,1390.0,152.74725274725276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
93,Mo1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,ANNEAL,9.1,1100.0,120.87912087912089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
93,Mo1 Nb1 Ta1 Ti1 Zr1,BCC+BCC,CAST,9.1,1375.0,151.0989010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
94,Mo1 Nb1 Ta1 V1 W1,BCC,POWDER,12.4,2612.0,210.64516129032256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0
95,Nb1 Ta1 Ti1 V1,BCC,CAST,9.2,965.0,104.8913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
95,Nb1 Ta1 Ti1 V1 W1,BCC,CAST,11.1,1420.0,127.92792792792793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0
95,Nb1 Ta1 V1 W1,BCC,CAST,12.9,1530.0,118.60465116279069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
96,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,BCC+Laves,ANNEAL,5.8,1340.0,231.0344827586207,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0
96,Al0.25 Cr0.5 Nb0.5 Ti1 V0.25,BCC,CAST,5.8,1240.0,213.79310344827587,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0
97,Al1 Cr0.5 Nb1 Ti1 V1,BCC,ANNEAL,5.6,1300.0,232.14285714285717,0.0,0.222,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.0,0.0
97,Al0.667 Cr1 Nb0.667 Ti0.667 V0.667,BCC+Laves,ANNEAL,5.9,1700.0,288.135593220339,0.0,0.182,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.0,0.0,0.0
97,Al1 Cr1 Nb1 Ti1 V1,BCC+Laves,ANNEAL,5.8,1550.0,267.2413793103448,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
97,Al1 Nb1 Ti1 V1,BCC,ANNEAL,5.5,1000.0,181.8181818181818,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
151,Cr0.5 Fe1 Mn0.625 Ni0.375,FCC+BCC,CAST,7.8,219.0,28.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Al0.05 Cr0.5 Fe1 Mn0.625 Ni0.375,FCC+BCC,CAST,7.6,354.0,46.578947368421055,0.0,0.02,0.0,0.0,0.0,0.0,0.196,0.0,0.392,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Al0.15 Cr0.5 Fe1 Mn0.625 Ni0.375,FCC+BCC,CAST,7.4,550.0,74.32432432432432,0.0,0.057,0.0,0.0,0.0,0.0,0.189,0.0,0.377,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Al0.25 Cr0.5 Fe1 Mn0.625 Ni0.375,B2+BCC,CAST,7.2,994.0,138.05555555555554,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.364,0.0,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Al0.35 Cr0.5 Fe1 Mn0.625 Ni0.375,B2+BCC,CAST,6.9,942.0,136.52173913043478,0.0,0.123,0.0,0.0,0.0,0.0,0.175,0.0,0.351,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2,CAST,6.7,1380.0,205.97014925373134,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC+Sec.,ANNEAL,6.7,1430.0,213.43283582089552,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,ANNEAL,6.7,1690.0,252.23880597014926,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,ANNEAL,6.7,1220.0,182.08955223880596,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
